Pro Filt'r Soft Matte Powder Foundation	Ulta	161	109	72	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592355	FENTY BEAUTY by Rihanna	340	40.0
Moisturizing Foundation Stick	Ulta	238	222	207	https://www.ulta.com/p/moisturizing-foundation-stick-xlsImpprod18691125?sku=2529947	ULTA Beauty Collection	Very Fair Cool	14.0
Pro.Matte Foundation	Ulta	94	60	50	https://www.ulta.com/p/promatte-foundation-xlsImpprod17631407?sku=2540125	L.A. Girl	Espresso	8.99
Mattifying Powder Foundation	Ulta	216	187	143	https://www.ulta.com/p/mattifying-powder-foundation-xlsImpprod16781002?sku=2518237	Burt's Bees	Vanilla	16.99
Bare With Me Blur Tint Soft Matte Foundation	Ulta	231	173	159	https://www.ulta.com/p/bare-with-me-blur-tint-soft-matte-foundation-pimprod2036633?sku=2601292	NYX Professional Makeup	Light Ivory	14.0
Teint Idôle Ultra 24H Long Wear Matte Foundation	Ulta	226	180	146	https://www.ulta.com/p/teint-idole-ultra-24h-long-wear-matte-foundation-xlsImpprod4700057?sku=2244412	Lancôme	310 Bisque C	57.0
Pro Filt'r Soft Matte Powder Foundation	Ulta	234	193	137	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592408	FENTY BEAUTY by Rihanna	145	40.0
Pro Filt'r Soft Matte Powder Foundation	Ulta	224	172	135	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592411	FENTY BEAUTY by Rihanna	170	40.0
Travel-Size Face Tape Full Coverage Vegan Foundation	Ulta	237	207	183	https://www.ulta.com/p/travel-size-face-tape-full-coverage-vegan-foundation-pimprod2012651?sku=2557013	Tarte	12N Fair Neutral	16.0
Bare With Me Blur Tint Soft Matte Foundation	Ulta	201	115	68	https://www.ulta.com/p/bare-with-me-blur-tint-soft-matte-foundation-pimprod2036633?sku=2601300	NYX Professional Makeup	Medium Dark	14.0
Bare With Me Blur Tint Soft Matte Foundation	Ulta	177	97	62	https://www.ulta.com/p/bare-with-me-blur-tint-soft-matte-foundation-pimprod2036633?sku=2601302	NYX Professional Makeup	Warm Honey	14.0
Skin by Mented Foundation	Ulta	169	103	68	https://www.ulta.com/p/skin-by-mented-foundation-pimprod2022002?sku=2578529	mented cosmetics	T40	30.0
Bare With Me Blur Tint Soft Matte Foundation	Ulta	183	101	63	https://www.ulta.com/p/bare-with-me-blur-tint-soft-matte-foundation-pimprod2036633?sku=2602455	NYX Professional Makeup	Medium Tan	14.0
Bare With Me Blur Tint Soft Matte Foundation	Ulta	198	114	67	https://www.ulta.com/p/bare-with-me-blur-tint-soft-matte-foundation-pimprod2036633?sku=2601301	NYX Professional Makeup	Caramel	14.0
Pro Filt'r Soft Matte Powder Foundation	Ulta	181	121	58	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592361	FENTY BEAUTY by Rihanna	385	40.0
Illusion Hyaluronic Skin Tint	Ulta	150	108	86	https://www.ulta.com/p/illusion-hyaluronic-skin-tint-pimprod2020463?sku=2575960	HOURGLASS	Sable	56.0
Pro.Matte Foundation	Ulta	219	159	96	https://www.ulta.com/p/promatte-foundation-xlsImpprod17631407?sku=2529128	L.A. Girl	Soft Honey	8.99
Pro Filt'r Soft Matte Powder Foundation	Ulta	164	91	40	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592363	FENTY BEAUTY by Rihanna	400	40.0
Pro Filt'r Soft Matte Powder Foundation	Ulta	197	132	92	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592360	FENTY BEAUTY by Rihanna	380	40.0
Pro.Matte Foundation	Ulta	212	164	118	https://www.ulta.com/p/promatte-foundation-xlsImpprod17631407?sku=2523623	L.A. Girl	Natural	8.99
Velvet Matte Longwear Foundation	Ulta	241	226	205	https://www.ulta.com/p/velvet-matte-longwear-foundation-pimprod2020823?sku=2560234	ULTA Beauty Collection	Fair Warm	16.0
Pro.Matte Foundation	Ulta	169	113	64	https://www.ulta.com/p/promatte-foundation-xlsImpprod17631407?sku=2529130	L.A. Girl	Golden Bronze	8.99
LES BEIGES Healthy Glow Foundation Hydration and Longwear	Ulta	251	221	195	https://www.ulta.com/p/les-beiges-healthy-glow-foundation-hydration-longwear-pimprod2030080?sku=2571508	CHANEL	BD01	65.0
Pro Filt'r Soft Matte Powder Foundation	Ulta	253	207	173	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592402	FENTY BEAUTY by Rihanna	100	40.0
Pro Filt'r Soft Matte Powder Foundation	Ulta	205	142	101	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592353	FENTY BEAUTY by Rihanna	320	40.0
Pro Filt'r Soft Matte Powder Foundation	Ulta	176	120	69	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592358	FENTY BEAUTY by Rihanna	360	40.0
Pro.Matte Foundation	Ulta	238	190	144	https://www.ulta.com/p/promatte-foundation-xlsImpprod17631407?sku=2522797	L.A. Girl	Bisque	8.99
Pro.Matte Foundation	Ulta	151	105	71	https://www.ulta.com/p/promatte-foundation-xlsImpprod17631407?sku=2578083	L.A. Girl	Soft Sable	8.99
Teint Idôle Ultra 24H Long Wear Matte Foundation	Ulta	220	179	149	https://www.ulta.com/p/teint-idole-ultra-24h-long-wear-matte-foundation-xlsImpprod4700057?sku=2244410	Lancôme	220 Buff C	57.0
Pro Filt'r Soft Matte Powder Foundation	Ulta	201	144	101	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592427	FENTY BEAUTY by Rihanna	300	40.0
Pro Filt'r Soft Matte Powder Foundation	Ulta	210	149	94	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592354	FENTY BEAUTY by Rihanna	330	40.0
N°1 DE CHANEL Revitalizing Foundation	Ulta	245	218	191	https://www.ulta.com/p/n1-de-chanel-revitalizing-foundation-pimprod2029950?sku=2589674	CHANEL	BD01	75.0
Futurist Hydra Rescue Moisturizing Foundation SPF 45	Ulta	234	212	199	https://www.ulta.com/p/futurist-hydra-rescue-moisturizing-foundation-spf-45-pimprod2013152?sku=2559119	Estée Lauder	1N0 Porcelain	50.0
Pro Filt'r Soft Matte Powder Foundation	Ulta	199	135	89	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592425	FENTY BEAUTY by Rihanna	280	40.0
Pro.Matte Foundation	Ulta	154	113	83	https://www.ulta.com/p/promatte-foundation-xlsImpprod17631407?sku=2578082	L.A. Girl	Deep Tan	8.99
Instant Age Rewind Instant Perfector 4-In-1 Glow Makeup	Ulta	237	210	189	https://www.ulta.com/p/instant-age-rewind-instant-perfector-4-in-1-glow-makeup-pimprod2025160?sku=2581942	Maybelline	00 Fair	12.99
Pro Filt'r Soft Matte Powder Foundation	Ulta	134	84	47	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592369	FENTY BEAUTY by Rihanna	450	40.0
Teint Idôle Ultra 24H Long Wear Matte Foundation	Ulta	222	179	144	https://www.ulta.com/p/teint-idole-ultra-24h-long-wear-matte-foundation-xlsImpprod4700057?sku=2244407	Lancôme	110 Ivoire C	57.0
Pro Filt'r Soft Matte Powder Foundation	Ulta	166	104	63	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592362	FENTY BEAUTY by Rihanna	390	40.0
Pro Filt'r Soft Matte Powder Foundation	Ulta	232	172	102	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592419	FENTY BEAUTY by Rihanna	235	40.0
Pro Filt'r Soft Matte Powder Foundation	Ulta	155	88	43	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592367	FENTY BEAUTY by Rihanna	440	40.0
Pro.Matte Foundation	Ulta	188	140	94	https://www.ulta.com/p/promatte-foundation-xlsImpprod17631407?sku=2522793	L.A. Girl	Light Tan	8.99
Flawless Lumière Radiance-Perfecting Foundation	Ulta	235	183	144	https://www.ulta.com/p/flawless-lumiere-radiance-perfecting-foundation-pimprod2012440?sku=2559988	Laura Mercier	Cameo	49.0
Instant Age Rewind Perfector 4-In-1 Whipped Matte Makeup	Ulta	252	234	214	https://www.ulta.com/p/instant-age-rewind-perfector-4-in-1-whipped-matte-makeup-pimprod2028923?sku=2590458	Maybelline	Fair/Light	14.99
Tinted Cover Foundation	Ulta	241	213	202	https://www.ulta.com/p/tinted-cover-foundation-pimprod2008837?sku=2552723	NUDESTIX	Nude 1	38.0
Skin by Mented Foundation	Ulta	165	104	73	https://www.ulta.com/p/skin-by-mented-foundation-pimprod2022002?sku=2578530	mented cosmetics	M10	30.0
BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20	Ulta	252	200	178	https://www.ulta.com/p/barepro-performance-wear-liquid-foundation-broad-spectrum-spf-20-xlsImpprod16321440?sku=2549247	bareMinerals	Porcelain 0.5	39.0
Pro Filt'r Soft Matte Powder Foundation	Ulta	197	133	98	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592359	FENTY BEAUTY by Rihanna	370	40.0
Bye Bye Foundation Full Coverage Moisturizer with SPF 50+	Ulta	248	235	219	https://www.ulta.com/p/bye-bye-foundation-full-coverage-moisturizer-with-spf-50-xlsImpprod17611001?sku=2523629	IT Cosmetics	Fair	44.0
Skin by Mented Foundation	Ulta	197	129	84	https://www.ulta.com/p/skin-by-mented-foundation-pimprod2022002?sku=2578527	mented cosmetics	T20	30.0
LES BEIGES Water-Fresh Tint	Ulta	244	203	173	https://www.ulta.com/p/les-beiges-water-fresh-tint-pimprod2030055?sku=2545429	CHANEL	LIGHT	70.0
Pro Filt'r Soft Matte Powder Foundation	Ulta	199	135	91	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592424	FENTY BEAUTY by Rihanna	270	40.0
4-In-1 Love Your Selfie Longwear Foundation & Concealer	Ulta	242	229	220	https://www.ulta.com/p/4-in-1-love-your-selfie-longwear-foundation-concealer-pimprod2005671?sku=2545371	PÜR	LN1 Porcelain	36.0
Bare With Me Blur Tint Soft Matte Foundation	Ulta	203	134	95	https://www.ulta.com/p/bare-with-me-blur-tint-soft-matte-foundation-pimprod2036633?sku=2601298	NYX Professional Makeup	Medium	14.0
Pro Coverage Liquid Foundation	Ulta	227	217	207	https://www.ulta.com/p/pro-coverage-liquid-foundation-xlsImpprod15711049?sku=2505339	L.A. Girl	White	8.99
Skin by Mented Foundation	Ulta	151	100	73	https://www.ulta.com/p/skin-by-mented-foundation-pimprod2022002?sku=2578532	mented cosmetics	M30	30.0
Total Control Pro Drop Skin-True Buildable Vegan Foundation	Ulta	198	135	91	https://www.ulta.com/p/total-control-pro-drop-skin-true-buildable-vegan-foundation-pimprod2022024?sku=2565853	NYX Professional Makeup	Camel	7.0
