Even Better™ Makeup Broad Spectrum SPF 15 Foundation	Sephora	251	244	236	https://www.sephora.com/product/even-better-makeup-spf-15-P234967?skuId=2083970	CLINIQUE	WN 48 Oat	34.0
True Skin Medium Coverage Serum Foundation with Niacinamide	Sephora	226	204	183	https://www.sephora.com/product/true-skin-serum-foundation-P429548?skuId=2527703	ILIA	Cres SF8.75	54.0
Traceless Foundation Stick	Sephora	90	69	64	https://www.sephora.com/product/traceless-foundation-stick-P422453?skuId=2046985	TOM FORD	2.7 Vellum	90.0
Studio Skin 24 Hour Full Coverage Waterproof Foundation	Sephora	241	227	218	https://www.sephora.com/product/studio-skin-full-coverage-24-hour-foundation-P447363?skuId=2252013	Smashbox	warm peach	38.0
Best Skin Ever Liquid Foundation	Sephora	244	224	200	https://www.sephora.com/product/sephora-collection-best-skin-ever-liquid-foundation-P467140?skuId=2326734	SEPHORA COLLECTION	50 N	20.0
Mini Pro Filt'r Soft Matte Foundation	Sephora	255	217	181	https://www.sephora.com/product/fenty-beauty-rihanna-mini-pro-filtr-soft-matte-foundation-P476525	Fenty Beauty by Rihanna	410	15.0
Mini Pro Filt'r Soft Matte Foundation	Sephora	255	217	181	https://www.sephora.com/product/fenty-beauty-rihanna-mini-pro-filtr-soft-matte-foundation-P476525	Fenty Beauty by Rihanna	410	15.0
Sheer Glow Foundation	Sephora	175	133	111	https://www.sephora.com/product/sheer-glow-foundation-P247355?skuId=2165835	NARS	Namibia	47.0
Triple Fix Serum Foundation	Sephora	66	37	23	https://www.sephora.com/product/lys-beauty-triple-fix-serum-foundation-P468380?skuId=2435576	LYS Beauty	MN5	24.0
Mini Pro Filt'r Soft Matte Foundation	Sephora	255	217	181	https://www.sephora.com/product/fenty-beauty-rihanna-mini-pro-filtr-soft-matte-foundation-P476525	Fenty Beauty by Rihanna	410	15.0
Even Better Clinical™ Serum Foundation Broad Spectrum SPF 25	Sephora	222	203	189	https://www.sephora.com/product/clinique-even-better-clinical-serum-foundation-broad-spectrum-spf-25-P468639?skuId=2422608	CLINIQUE	CN 78 Nutty	44.0
Traceless Foundation Stick	Sephora	90	69	64	https://www.sephora.com/product/traceless-foundation-stick-P422453?skuId=2183770	TOM FORD	1.1 Warm Sand	90.0
Mini Luminous Silk Perfect Glow Flawless Oil-Free Foundation	Sephora	218	166	129	https://www.sephora.com/product/luminous-silk-foundation-mini-P425938?skuId=2492577	Armani Beauty	8	45.0
Luminous Silk Perfect Glow Flawless Oil-Free Foundation	Sephora	233	202	173	https://www.sephora.com/product/luminous-silk-foundation-P393401	Armani Beauty	7.5	69.0
Dior Forever Matte Foundation SPF 15	Sephora	254	236	216	https://www.sephora.com/product/forever-matte-foundation-P439940?skuId=2508240	Dior	1W Warm	55.0
Traceless Soft Matte Foundation	Sephora	107	68	51	https://www.sephora.com/product/tom-ford-traceless-soft-matte-foundation-P459506?skuId=2367019	TOM FORD	1.5 Cream	90.0
Super Smoother Blurring Skin Tint	Sephora	234	199	179	https://www.sephora.com/product/iconic-london-super-smoother-blurring-skin-tint-P502623?skuId=2609204	Iconic London	Neutral Fair	32.0
Revealer Skin-Improving Foundation SPF 25 with Hyaluronic Acid and Niacinamide	Sephora	234	206	182	https://www.sephora.com/product/kosas-revealer-skin-improving-foundation-spf25-with-hyaluronic-acid-niacinamide-P481396?skuId=2512218	Kosas	Medium Deep Warm 300	42.0
Dior Forever Matte Foundation SPF 15	Sephora	254	236	216	https://www.sephora.com/product/forever-matte-foundation-P439940?skuId=2508513	Dior	8N Neutral	55.0
Double Wear Stay-in-Place Foundation	Sephora	148	113	85	https://www.sephora.com/product/double-wear-stay-in-place-makeup-P378284?skuId=1465244	Estée Lauder	5W1 Bronze Deep	48.0
CC+ Cream Oil-Free Matte with SPF 40	Sephora	204	173	142	https://www.sephora.com/product/your-skin-but-better-cc-oil-free-matte-with-spf-40-P433435?skuId=2088342	IT Cosmetics	Deep	44.0
Luminous Silk Perfect Glow Flawless Oil-Free Foundation	Sephora	233	202	173	https://www.sephora.com/product/luminous-silk-foundation-P393401	Armani Beauty	7.5	69.0
Pro Filt’r Soft Matte Longwear Powder Foundation	Sephora	250	230	223	https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?skuId=2413813	Fenty Beauty by Rihanna	490	40.0
Pro Filt’r Soft Matte Longwear Liquid Foundation	Sephora	251	228	187	https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2484327	Fenty Beauty by Rihanna	440	15.0
Double Wear Stay-in-Place Matte Powder Foundation Refill	Sephora	238	196	171	https://www.sephora.com/product/estee-lauder-double-wear-stay-in-place-matte-powder-foundation-refill-P482263?skuId=2544955	Estée Lauder	1N2 Ecru	36.0
Luminous Silk Perfect Glow Flawless Oil-Free Foundation	Sephora	233	202	173	https://www.sephora.com/product/luminous-silk-foundation-P393401	Armani Beauty	7.5	69.0
Luminous Silk Perfect Glow Flawless Oil-Free Foundation	Sephora	233	202	173	https://www.sephora.com/product/luminous-silk-foundation-P393401	Armani Beauty	7.5	69.0
Revealer Skin-Improving Foundation SPF 25 with Hyaluronic Acid and Niacinamide	Sephora	234	206	182	https://www.sephora.com/product/kosas-revealer-skin-improving-foundation-spf25-with-hyaluronic-acid-niacinamide-P481396?skuId=2512259	Kosas	Medium Tan Neutral Olive 260	42.0
Intensive Serum Foundation SPF 40	Sephora	73	36	18	https://www.sephora.com/product/bobbi-brown-intensive-skin-serum-foundation-spf-40-P465745?skuId=2501427	Bobbi Brown	Porcelain	75.0
Airbrush Flawless Longwear Foundation	Sephora	246	227	212	https://www.sephora.com/product/airbrush-flawless-longwear-foundation-P448869?skuId=2245025	Charlotte Tilbury	15 Warm	49.0
Luminous Silk Perfect Glow Flawless Oil-Free Foundation	Sephora	233	202	173	https://www.sephora.com/product/luminous-silk-foundation-P393401	Armani Beauty	7.5	69.0
Tinted Moisturizer Oil Free Natural Skin Perfector Broad Spectrum SPF 20	Sephora	255	206	174	https://www.sephora.com/product/tinted-moisturizer-broad-spectrum-oil-free-P140906?skuId=2454452	Laura Mercier	3W1 Bisque	29.0
Conseal The Deal Long-Wear Full-Coverage Foundation	Sephora	243	213	189	https://www.sephora.com/product/lawless-conseal-deal-long-wear-full-coverage-foundation-P475128?skuId=2531242	LAWLESS	Golden	39.0
Studio Skin 24 Hour Full Coverage Waterproof Foundation	Sephora	241	227	218	https://www.sephora.com/product/studio-skin-full-coverage-24-hour-foundation-P447363?skuId=2251981	Smashbox	warm peach	38.0
Turn Up The Base Versatile Powder Foundation	Sephora	97	78	61	https://www.sephora.com/product/one-size-by-patrick-starrr-turn-up-base-versatile-powder-foundation-P469953?skuId=2427029	ONE/SIZE by Patrick Starrr	Dark 3 (R)	38.0
Pro Filt’r Soft Matte Longwear Liquid Foundation	Sephora	251	228	187	https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2656007	Fenty Beauty by Rihanna	295	18.0
Liquid Touch Weightless Foundation	Sephora	247	223	197	https://www.sephora.com/product/rare-beauty-by-selena-gomez-liquid-touch-weightless-foundation-P49848448	Rare Beauty by Selena Gomez	360W	30.0
Immaculate® Liquid Powder Foundation Mattifying Oil Free	Sephora	244	205	176	https://www.sephora.com/product/immaculate-liquid-powder-foundation-mattifying-oil-free-P301802?skuId=1944529	Hourglass	Honey	60.0
Pro Filt’r Soft Matte Longwear Liquid Foundation	Sephora	251	228	187	https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2483964	Fenty Beauty by Rihanna	140	15.0
Teint Idole Ultra Wear 5-In-1 Foundation Stick	Sephora	242	221	204	https://www.sephora.com/product/lancome-teint-idole-ultra-wear-5-in-1-foundation-stick-P468688?skuId=2423044	Lancôme	310 Bisque Cool	24.5
Soft Matte Complete Foundation	Sephora	83	48	28	https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?skuId=2374577	NARS	Caracas	42.0
Born This Way Natural Finish Longwear Liquid Foundation	Sephora	248	216	195	https://www.sephora.com/product/born-this-way-P397517?skuId=1711936	Too Faced	Vanilla	45.0
Reboot Active Care Revitalizing Foundation	Sephora	226	194	169	https://www.sephora.com/product/make-up-for-ever-reboot-foundation-P454035?skuId=2308476	MAKE UP FOR EVER	Y445	42.0
HD Skin Undetectable Longwear Foundation	Sephora	241	216	196	https://www.sephora.com/product/make-up-for-ever-hd-skin-foundation-P479712?skuId=2514149	MAKE UP FOR EVER	2N22 Nude	45.0
Luminous Silk Perfect Glow Flawless Oil-Free Foundation	Sephora	233	202	173	https://www.sephora.com/product/luminous-silk-foundation-P393401	Armani Beauty	7.5	69.0
Mini Pro Filt'r Soft Matte Foundation	Sephora	255	217	181	https://www.sephora.com/product/fenty-beauty-rihanna-mini-pro-filtr-soft-matte-foundation-P476525	Fenty Beauty by Rihanna	410	15.0
Pro Filt’r Soft Matte Longwear Liquid Foundation	Sephora	251	228	187	https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2590073	Fenty Beauty by Rihanna	425	40.0
SunnyDays SPF 30 Tinted Sunscreen Foundation	Sephora	234	212	198	https://www.sephora.com/product/tower-28-sunnydays-spf-30-tinted-sunscreen-foundation-P477829?skuId=2484558	Tower 28 Beauty	25 Ocean Park	32.0
Illusion® Hyaluronic Skin Tint	Sephora	234	203	182	https://www.sephora.com/product/illusion-hyaluronic-skin-tint-P388108?skuId=1626498	Hourglass	Vanilla	56.0
Halo Healthy Glow Tinted Moisturizer Broad Spectrum SPF 25 with Hyaluronic Acid	Sephora	129	80	50	https://www.sephora.com/product/smashbox-halo-healthy-glow-tinted-moisturizer-broad-spectrum-spf-25-P460019?skuId=2570034	Smashbox	Medium Tan	16.0
Maracuja Juicy Glow Skin Tint	Sephora	247	208	167	https://www.sephora.com/product/tarte-maracuja-juicy-foundation-P505127?skuId=2642080	tarte	42S Tan Sand	40.0
All Hours Luminous Matte Foundation 24H Longwear SPF 30 with Hyaluronic Acid	Sephora	134	79	40	https://www.sephora.com/product/all-hours-full-coverage-matte-foundation-P421456?skuId=2598324	Yves Saint Laurent	LN8	60.0
Best Skin Ever Liquid Foundation	Sephora	244	224	200	https://www.sephora.com/product/sephora-collection-best-skin-ever-liquid-foundation-P467140?skuId=2326916	SEPHORA COLLECTION	31 Y	20.0
Sublime Perfection Foundation	Sephora	255	237	225	https://www.sephora.com/product/skin-fetish-sublime-perfection-foundation-P447519?skuId=2257046	PAT McGRATH LABS	Medium 18	68.0
Studio Skin 24 Hour Full Coverage Waterproof Foundation	Sephora	241	227	218	https://www.sephora.com/product/studio-skin-full-coverage-24-hour-foundation-P447363?skuId=2251866	Smashbox	neutral olive	38.0
babassu foundcealer™ skincare foundation SPF 20	Sephora	79	46	31	https://www.sephora.com/product/babassu-foundcealer-skincare-foundation-broad-spectrum-spf-20-P442792?skuId=2197424	tarte	34S medium sand	40.0
Mini Luminous Silk Perfect Glow Flawless Oil-Free Foundation	Sephora	218	166	129	https://www.sephora.com/product/luminous-silk-foundation-mini-P425938?skuId=1803154	Armani Beauty	3	45.0
CC+ Cream Illumination with SPF 50+	Sephora	154	96	59	https://www.sephora.com/product/your-skin-but-better-cc-illumination-cream-spf-50-P411884?skuId=1868991	IT Cosmetics	Fair	44.0
Very Valentino 24 Hour Long Wear Liquid Foundation	Sephora	229	193	157	https://www.sephora.com/product/valentino-very-valentino-24-hour-wear-liquid-foundation-P479509	Valentino	LIGR2	60.0
The Minimalist Perfecting Complexion Foundation and Concealer Stick	Sephora	80	31	16	https://www.sephora.com/product/merit-the-minimalist-perfecting-complexion-foundation-concealer-stick-P468694?skuId=2569010	MERIT	Ecru	38.0
HD Skin Undetectable Longwear Foundation	Sephora	241	216	196	https://www.sephora.com/product/make-up-for-ever-hd-skin-foundation-P479712?skuId=2513836	MAKE UP FOR EVER	1N14 Beige	22.0
Flex Foundation Stick	Sephora	251	216	188	https://www.sephora.com/product/flex-foundation-stick-P448151?skuId=2242063	MILK MAKEUP	Light Medium	36.0
BACKSTAGE Face & Body Foundation	Sephora	231	218	201	https://www.sephora.com/product/backstage-face-body-foundation-P432500?skuId=2070696	Dior	6 Warm	40.0
Dior Forever Skin Glow Foundation SPF 15	Sephora	242	218	184	https://www.sephora.com/product/forever-glow-foundation-P439941	Dior	5W Warm	55.0
Double Wear Stay-in-Place Matte Powder Foundation Refill	Sephora	238	196	171	https://www.sephora.com/product/estee-lauder-double-wear-stay-in-place-matte-powder-foundation-refill-P482263?skuId=2544948	Estée Lauder	1N1 Ivory Nude	36.0
Mini Tinted Moisturizer Oil Free Natural Skin Perfector Broad Spectrum SPF 20	Sephora	255	206	174	https://www.sephora.com/product/laura-mercier-mini-tinted-moisturizer-broad-spectrum-spf-20-oil-free-P466665?skuId=2454478	Laura Mercier	4N1 Wheat	29.0
babassu foundcealer™ skincare foundation SPF 20	Sephora	79	46	31	https://www.sephora.com/product/babassu-foundcealer-skincare-foundation-broad-spectrum-spf-20-P442792?skuId=2197366	tarte	22N light neutral	40.0
Triclone Skin Tech Medium Coverage Foundation with Fermented Arnica	Sephora	56	28	6	https://www.sephora.com/product/triclone-skin-tech-medium-coverage-foundation-with-fermented-arnica-P502185?skuId=2597128	HAUS LABS BY LADY GAGA	470 Medium Deep Cool	45.0
Reboot Active Care Revitalizing Foundation	Sephora	226	194	169	https://www.sephora.com/product/make-up-for-ever-reboot-foundation-P454035?skuId=2308492	MAKE UP FOR EVER	Y505	42.0
COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30	Sephora	249	207	185	https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?skuId=2455012	bareMinerals	Sienna 10	22.0
Forever Natural Velvet Matte Compact Foundation	Sephora	169	117	93	https://www.sephora.com/product/diorskin-forever-perfect-matte-powder-foundation-P297404?skuId=2654598	Dior	1W IN	60.0
Traceless Soft Matte Foundation	Sephora	107	68	51	https://www.sephora.com/product/tom-ford-traceless-soft-matte-foundation-P459506?skuId=2367183	TOM FORD	7.7 Honey	90.0
Mini Tinted Moisturizer Oil Free Natural Skin Perfector Broad Spectrum SPF 20	Sephora	255	206	174	https://www.sephora.com/product/laura-mercier-mini-tinted-moisturizer-broad-spectrum-spf-20-oil-free-P466665?skuId=2454510	Laura Mercier	1N2 Vanilla	29.0
Éternité De Beauté 24 Hour Full Coverage Luminous Matte Finish Foundation	Sephora	237	205	184	https://www.sephora.com/product/gucci-fluide-de-beaute-fini-naturel-natural-finish-fluid-foundation-P467622?skuId=2666709	Gucci	460O	69.0
Vital Skin Full Coverage Foundation and Concealer Stick	Sephora	235	216	199	https://www.sephora.com/product/westman-atelier-vital-skin-foundation-stick-P468429?skuId=2434256	Westman Atelier	Atelier X	68.0
Éternité De Beauté 24 Hour Full Coverage Luminous Matte Finish Foundation	Sephora	237	205	184	https://www.sephora.com/product/gucci-fluide-de-beaute-fini-naturel-natural-finish-fluid-foundation-P467622?skuId=2666675	Gucci	450O	69.0
Very Valentino 24 Hour Long Wear Liquid Foundation	Sephora	229	193	157	https://www.sephora.com/product/valentino-very-valentino-24-hour-wear-liquid-foundation-P479509	Valentino	LIGR2	60.0
Tinted Moisturizer Oil Free Natural Skin Perfector Broad Spectrum SPF 20	Sephora	255	206	174	https://www.sephora.com/product/tinted-moisturizer-broad-spectrum-oil-free-P140906?skuId=2454445	Laura Mercier	3N1 Sand	29.0
Bounce™ Liquid Whip Long Wear Foundation	Sephora	254	232	209	https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?skuId=2570901	beautyblender	2.40 N/O Medium Olive	29.0
HD Skin Undetectable Longwear Foundation	Sephora	241	216	196	https://www.sephora.com/product/make-up-for-ever-hd-skin-foundation-P479712?skuId=2513802	MAKE UP FOR EVER	4N62 Almond	22.0
Beautiful Skin Medium Coverage Liquid Foundation with Hyaluronic Acid	Sephora	242	220	199	https://www.sephora.com/product/charlotte-tilbury-beautiful-skin-medium-coverage-liquid-foundation-with-hyaluronic-acid-P480286?skuId=2551687	Charlotte Tilbury	11 Cool	49.0
Born This Way Natural Finish Longwear Liquid Foundation	Sephora	248	216	195	https://www.sephora.com/product/born-this-way-P397517?skuId=1711910	Too Faced	Porcelain	45.0
babassu foundcealer™ skincare foundation SPF 20	Sephora	79	46	31	https://www.sephora.com/product/babassu-foundcealer-skincare-foundation-broad-spectrum-spf-20-P442792?skuId=2197333	tarte	16S fair	40.0
Teint Idole Ultra Wear Care & Glow Foundation with Hyaluronic Acid	Sephora	132	91	73	https://www.sephora.com/product/teint-idole-ultra-wear-care-glow-foundation-P500706?skuId=2589026	Lancôme	400W	57.0
Pro Filt’r Soft Matte Longwear Liquid Foundation	Sephora	251	228	187	https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2484376	Fenty Beauty by Rihanna	480	15.0
Pro Filt’r Soft Matte Longwear Liquid Foundation	Sephora	251	228	187	https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=1925478	Fenty Beauty by Rihanna	450	40.0
Essential High Coverage Crème Foundation	Sephora	235	216	209	https://www.sephora.com/product/essential-high-coverage-creme-foundation-P434015?skuId=2124691	Jouer Cosmetics	Chestnut	38.0
Yummy Skin Serum Foundation Refill	Sephora	255	231	207	https://www.sephora.com/product/danessa-myricks-beauty-yummy-skin-serum-foundation-refill-P481695?skuId=2575868	Danessa Myricks Beauty	21N	24.0
Éternité De Beauté 24 Hour Full Coverage Luminous Matte Finish Foundation	Sephora	237	205	184	https://www.sephora.com/product/gucci-fluide-de-beaute-fini-naturel-natural-finish-fluid-foundation-P467622?skuId=2666683	Gucci	440N	69.0
Double Wear Stay-in-Place Foundation	Sephora	148	113	85	https://www.sephora.com/product/double-wear-stay-in-place-makeup-P378284?skuId=1465228	Estée Lauder	6C1 Rich Cocoa	48.0
Studio Skin 24 Hour Full Coverage Waterproof Foundation	Sephora	241	227	218	https://www.sephora.com/product/studio-skin-full-coverage-24-hour-foundation-P447363?skuId=2251817	Smashbox	neutral	38.0
Triple Fix Serum Foundation	Sephora	66	37	23	https://www.sephora.com/product/lys-beauty-triple-fix-serum-foundation-P468380?skuId=2435659	LYS Beauty	TG7	24.0
Very Valentino 24 Hour Long Wear Liquid Foundation	Sephora	229	193	157	https://www.sephora.com/product/valentino-very-valentino-24-hour-wear-liquid-foundation-P479509	Valentino	LIGR2	60.0
Triple Fix Serum Foundation	Sephora	66	37	23	https://www.sephora.com/product/lys-beauty-triple-fix-serum-foundation-P468380?skuId=2435790	LYS Beauty	DPP6	24.0
Good Apple Full-Coverage Transfer-Proof Vegan Serum Foundation	Sephora	204	178	155	https://www.sephora.com/product/kvd-vegan-beauty-good-apple-full-coverage-transfer-proof-vegan-serum-foundation-P504366?skuId=2646214	KVD Beauty	Tan 057	42.0
Conseal The Deal Long-Wear Full-Coverage Foundation	Sephora	243	213	189	https://www.sephora.com/product/lawless-conseal-deal-long-wear-full-coverage-foundation-P475128?skuId=2531077	LAWLESS	Meringue	39.0
Flex Foundation Stick	Sephora	251	216	188	https://www.sephora.com/product/flex-foundation-stick-P448151?skuId=2242162	MILK MAKEUP	Maple	36.0
Synchro Skin Radiant Lifting Foundation SPF 30	Sephora	246	229	213	https://www.sephora.com/product/shiseido-synchro-skin-radiant-lifting-foundation-spf-30-P468401?skuId=2416378	Shiseido	220 Linen	47.0
Ambient Soft Glow Foundation	Sephora	224	206	192	https://www.sephora.com/product/ambient-soft-glow-foundation-P501154?skuId=2586980	Hourglass	13	58.0
Even Better Clinical™ Serum Foundation Broad Spectrum SPF 25	Sephora	222	203	189	https://www.sephora.com/product/clinique-even-better-clinical-serum-foundation-broad-spectrum-spf-25-P468639?skuId=2422558	CLINIQUE	WN 112 Ginger	44.0
Skin-Enhancing Tinted Moisturizer	Sephora	57	19	10	https://www.sephora.com/product/skin-enhancing-tinted-moisturizer-P503754?skuId=2631638	Ami Colé	Medium 1	32.0
Mini Pro Filt'r Soft Matte Foundation	Sephora	255	217	181	https://www.sephora.com/product/fenty-beauty-rihanna-mini-pro-filtr-soft-matte-foundation-P476525	Fenty Beauty by Rihanna	410	15.0
Even Better Glow™ Light Reflecting Makeup Broad Spectrum SPF 15 Foundation	Sephora	220	169	138	https://www.sephora.com/product/even-better-trade-glow-light-reflecting-makeup-broad-spectrum-spf-15-P422881?skuId=1953561	CLINIQUE	Espresso	33.0
Teint Idole Ultra Wear Care & Glow Foundation with Hyaluronic Acid	Sephora	132	91	73	https://www.sephora.com/product/teint-idole-ultra-wear-care-glow-foundation-P500706?skuId=2589117	Lancôme	355N	57.0
Your Skin But Better Foundation + Skincare	Sephora	194	141	97	https://www.sephora.com/product/it-cosmetics-your-skin-but-better-foundation-skincare-P461600?skuId=2379865	IT Cosmetics	Rich Warm 52	44.0
Beyond Perfecting Foundation + Concealer	Sephora	246	233	217	https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?skuId=2166908	CLINIQUE	WN 30 Biscuit	37.0
Light Reflecting Advanced Skincare Foundation	Sephora	248	227	196	https://www.sephora.com/product/nars-light-reflecting-advance-skincare-foundation-P479338?skuId=2514636	NARS	Vallauris	50.0
SkinFlex Stick Foundation	Sephora	196	166	140	https://www.sephora.com/product/fashion-fair-skinflex-stick-foundation-P476556?skuId=2476604	Fashion Fair	Topaz Trophy	39.0
Liquid Touch Weightless Foundation	Sephora	247	223	197	https://www.sephora.com/product/rare-beauty-by-selena-gomez-liquid-touch-weightless-foundation-P49848448	Rare Beauty by Selena Gomez	360W	30.0
Traceless Foundation Stick	Sephora	90	69	64	https://www.sephora.com/product/traceless-foundation-stick-P422453?skuId=2293090	TOM FORD	13.0 Espresso	90.0
GloWish Multidew Vegan Skin Tint Foundation	Sephora	253	225	213	https://www.sephora.com/product/huda-beauty-glowish-multidew-vegan-skin-tint-foundation-P472815?skuId=2465482	HUDA BEAUTY	08 Tan	37.0
Beyond Perfecting Foundation + Concealer	Sephora	246	233	217	https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?skuId=1917640	CLINIQUE	WN 48 Oat	37.0
Very Valentino 24 Hour Long Wear Liquid Foundation	Sephora	229	193	157	https://www.sephora.com/product/valentino-very-valentino-24-hour-wear-liquid-foundation-P479509	Valentino	LIGR2	60.0
Skin Foundation Stick	Sephora	231	201	175	https://www.sephora.com/product/foundation-stick-P270549?skuId=1889054	Bobbi Brown	Cool Almond (C	52.0
Positive Light Tinted Moisturizer Broad Spectrum SPF 20 Sunscreen	Sephora	247	213	185	https://www.sephora.com/product/rare-beauty-by-selena-gomez-positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen-P482729?skuId=2557130	Rare Beauty by Selena Gomez	26W	30.0
Positive Light Tinted Moisturizer Broad Spectrum SPF 20 Sunscreen	Sephora	247	213	185	https://www.sephora.com/product/rare-beauty-by-selena-gomez-positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen-P482729?skuId=2557114	Rare Beauty by Selena Gomez	24N	30.0
Liquid Touch Weightless Foundation	Sephora	247	223	197	https://www.sephora.com/product/rare-beauty-by-selena-gomez-liquid-touch-weightless-foundation-P49848448	Rare Beauty by Selena Gomez	360W	30.0
Double Wear Sheer Long-Wear Makeup SPF 19	Sephora	200	164	138	https://www.sephora.com/product/estee-lauder-double-wear-sheer-long-wear-makeup-spf-19-P475536?skuId=2479285	Estée Lauder	7W1 Deep Spice	48.0
#FauxFilter Luminous Matte Foundation	Sephora	245	230	225	https://www.sephora.com/product/huda-beauty-faux-filter-luminous-matte-foundation-P467625?skuId=2425411	HUDA BEAUTY	300N Latte	42.0
Even Better Clinical™ Serum Foundation Broad Spectrum SPF 25	Sephora	222	203	189	https://www.sephora.com/product/clinique-even-better-clinical-serum-foundation-broad-spectrum-spf-25-P468639?skuId=2422806	CLINIQUE	WN 48 Oat	44.0
Hello Happy Velvet Powder Foundation	Sephora	253	190	149	https://www.sephora.com/product/hello-happy-velvet-power-foundation-P447122?skuId=2254357	Benefit Cosmetics	12	30.0
#FauxFilter Luminous Matte Foundation	Sephora	245	230	225	https://www.sephora.com/product/huda-beauty-faux-filter-luminous-matte-foundation-P467625?skuId=2425239	HUDA BEAUTY	510R Cocoa	42.0
Matte Loose Powder Mineral Foundation SPF 15	Sephora	199	171	147	https://www.sephora.com/product/bareminerals-matte-foundation-broad-spectrum-spf-15-P240604?skuId=1195304	bareMinerals	Light 08	38.0
Matte Loose Powder Mineral Foundation SPF 15	Sephora	199	171	147	https://www.sephora.com/product/bareminerals-matte-foundation-broad-spectrum-spf-15-P240604?skuId=1922707	bareMinerals	Neutral Tan 21	38.0
Vital Skincare Dewy Foundation Drops	Sephora	237	219	209	https://www.sephora.com/product/vital-skincare-dew-foundation-drops-P501795?skuId=2597961	Westman Atelier	Atelier XI	68.0
Mini Pro Filt'r Soft Matte Foundation	Sephora	255	217	181	https://www.sephora.com/product/fenty-beauty-rihanna-mini-pro-filtr-soft-matte-foundation-P476525	Fenty Beauty by Rihanna	410	15.0
Beautiful Skin Medium Coverage Liquid Foundation with Hyaluronic Acid	Sephora	242	220	199	https://www.sephora.com/product/charlotte-tilbury-beautiful-skin-medium-coverage-liquid-foundation-with-hyaluronic-acid-P480286?skuId=2551794	Charlotte Tilbury	2 Warm	49.0
BOUNCE™ Always On Radiant Skin Tint	Sephora	235	216	176	https://www.sephora.com/product/beautyblender-bounce-trade-always-on-radiant-skin-tint-P477136?skuId=2477404	beautyblender	Tan 5	29.0
Pro Filt’r Soft Matte Longwear Liquid Foundation	Sephora	251	228	187	https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2656049	Fenty Beauty by Rihanna	485	18.0
Pro Filt’r Soft Matte Longwear Liquid Foundation	Sephora	251	228	187	https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2484087	Fenty Beauty by Rihanna	235	15.0
Vanish™ Seamless Finish Foundation Stick	Sephora	246	222	212	https://www.sephora.com/product/vanish-seamless-finish-foundation-stick-P410532?skuId=1827393	Hourglass	14.5 Golden Almond	49.0
Éternité De Beauté 24 Hour Full Coverage Luminous Matte Finish Foundation	Sephora	237	205	184	https://www.sephora.com/product/gucci-fluide-de-beaute-fini-naturel-natural-finish-fluid-foundation-P467622?skuId=2663656	Gucci	265C	69.0
HD Skin Matte Velvet Undetectable Longwear Blurring Powder Foundation	Sephora	245	204	176	https://www.sephora.com/product/make-up-for-ever-hd-skin-matte-velvet-powder-foundation-P504432?skuId=2646818	MAKE UP FOR EVER	4R63 Cool Pecan	43.0
BOUNCE™ Always On Radiant Skin Tint	Sephora	235	216	176	https://www.sephora.com/product/beautyblender-bounce-trade-always-on-radiant-skin-tint-P477136?skuId=2477289	beautyblender	Light 3	29.0
Power Fabric + Longwear High Cover Foundation SPF 25	Sephora	114	62	38	https://www.sephora.com/product/power-fabric-longwear-high-cover-foundation-spf-25-P416785?skuId=2510592	Armani Beauty	11	69.0
Even Better™ Makeup Broad Spectrum SPF 15 Foundation	Sephora	251	244	236	https://www.sephora.com/product/even-better-makeup-spf-15-P234967?skuId=1315050	CLINIQUE	WN 16 Buff	34.0
Prisme Libre Skin-Caring Matte Foundation	Sephora	230	191	158	https://www.sephora.com/product/givenchy-prisme-libre-skin-caring-matte-foundation-P481706?skuId=2509727	Givenchy	2	52.0
BOUNCE™ Always On Radiant Skin Tint	Sephora	235	216	176	https://www.sephora.com/product/beautyblender-bounce-trade-always-on-radiant-skin-tint-P477136?skuId=2477354	beautyblender	Medium 5	29.0
